,County,COVID Hospitalizations,Date
0,WASHINGTON,5,2020-11-16
1,WALTON,8,2020-11-16
2,VOLUSIA,62,2020-11-16
3,UNION,2,2020-11-16
4,TAYLOR,0,2020-11-16
5,SUWANNEE,0,2020-11-16
6,SUMTER,12,2020-11-16
7,ST. LUCIE,40,2020-11-16
8,ST. JOHNS,10,2020-11-16
9,SEMINOLE,47,2020-11-16
10,SARASOTA,102,2020-11-16
11,SANTA ROSA,13,2020-11-16
12,PUTNAM,10,2020-11-16
13,POLK,99,2020-11-16
14,PINELLAS,156,2020-11-16
15,PASCO,75,2020-11-16
16,PALM BEACH,235,2020-11-16
17,OSCEOLA,85,2020-11-16
18,ORANGE,163,2020-11-16
19,OKEECHOBEE,4,2020-11-16
20,OKALOOSA,47,2020-11-16
21,NASSAU,3,2020-11-16
22,MONROE,10,2020-11-16
23,MIAMI-DADE,465,2020-11-16
24,MARTIN,13,2020-11-16
25,MARION,54,2020-11-16
26,MANATEE,34,2020-11-16
27,MADISON,0,2020-11-16
28,LEON,41,2020-11-16
29,LEE,73,2020-11-16
30,LAKE,49,2020-11-16
31,JACKSON,22,2020-11-16
32,INDIAN RIVER,14,2020-11-16
33,HOLMES,1,2020-11-16
34,HILLSBOROUGH,224,2020-11-16
35,HIGHLANDS,68,2020-11-16
36,HERNANDO,57,2020-11-16
37,HENDRY,0,2020-11-16
38,HARDEE,0,2020-11-16
39,GULF,0,2020-11-16
40,GADSDEN,0,2020-11-16
41,FRANKLIN,0,2020-11-16
42,FLAGLER,11,2020-11-16
43,ESCAMBIA,71,2020-11-16
44,DUVAL,180,2020-11-16
45,DESOTO,8,2020-11-16
46,COLUMBIA,16,2020-11-16
47,COLLIER,64,2020-11-16
48,CLAY,29,2020-11-16
49,CITRUS,47,2020-11-16
50,CHARLOTTE,44,2020-11-16
51,CALHOUN,0,2020-11-16
52,BROWARD,284,2020-11-16
53,BREVARD,79,2020-11-16
54,BRADFORD,0,2020-11-16
55,BAY,24,2020-11-16
56,BAKER,0,2020-11-16
57,ALACHUA,83,2020-11-16
