,County,COVID Hospitalizations,Date
0,WASHINGTON,12,2020-12-27
1,WALTON,17,2020-12-27
2,VOLUSIA,90,2020-12-27
3,UNION,1,2020-12-27
4,TAYLOR,0,2020-12-27
5,SUWANNEE,0,2020-12-27
6,SUMTER,53,2020-12-27
7,ST. LUCIE,107,2020-12-27
8,ST. JOHNS,29,2020-12-27
9,SEMINOLE,100,2020-12-27
10,SARASOTA,120,2020-12-27
11,SANTA ROSA,35,2020-12-27
12,PUTNAM,20,2020-12-27
13,POLK,189,2020-12-27
14,PINELLAS,315,2020-12-27
15,PASCO,154,2020-12-27
16,PALM BEACH,319,2020-12-27
17,OSCEOLA,125,2020-12-27
18,ORANGE,302,2020-12-27
19,OKEECHOBEE,6,2020-12-27
20,OKALOOSA,46,2020-12-27
21,NASSAU,15,2020-12-27
22,MONROE,2,2020-12-27
23,MIAMI-DADE,997,2020-12-27
24,MARTIN,35,2020-12-27
25,MARION,107,2020-12-27
26,MANATEE,83,2020-12-27
27,MADISON,2,2020-12-27
28,LEON,86,2020-12-27
29,LEE,127,2020-12-27
30,LAKE,142,2020-12-27
31,JACKSON,7,2020-12-27
32,INDIAN RIVER,40,2020-12-27
33,HOLMES,3,2020-12-27
34,HILLSBOROUGH,373,2020-12-27
35,HIGHLANDS,45,2020-12-27
36,HERNANDO,78,2020-12-27
37,HENDRY,5,2020-12-27
38,HARDEE,1,2020-12-27
39,GULF,3,2020-12-27
40,GADSDEN,0,2020-12-27
41,FRANKLIN,0,2020-12-27
42,FLAGLER,13,2020-12-27
43,ESCAMBIA,143,2020-12-27
44,DUVAL,373,2020-12-27
45,DESOTO,6,2020-12-27
46,COLUMBIA,29,2020-12-27
47,COLLIER,71,2020-12-27
48,CLAY,95,2020-12-27
49,CITRUS,40,2020-12-27
50,CHARLOTTE,99,2020-12-27
51,CALHOUN,0,2020-12-27
52,BROWARD,551,2020-12-27
53,BREVARD,95,2020-12-27
54,BRADFORD,0,2020-12-27
55,BAY,89,2020-12-27
56,BAKER,0,2020-12-27
57,ALACHUA,168,2020-12-27
