,County,COVID Hospitalizations,Date
0,WASHINGTON,1,2020-10-18
1,WALTON,7,2020-10-18
2,VOLUSIA,53,2020-10-18
3,UNION,13,2020-10-18
4,TAYLOR,0,2020-10-18
5,SUWANNEE,0,2020-10-18
6,SUMTER,20,2020-10-18
7,ST. LUCIE,38,2020-10-18
8,ST. JOHNS,12,2020-10-18
9,SEMINOLE,31,2020-10-18
10,SARASOTA,42,2020-10-18
11,SANTA ROSA,4,2020-10-18
12,PUTNAM,5,2020-10-18
13,POLK,74,2020-10-18
14,PINELLAS,109,2020-10-18
15,PASCO,35,2020-10-18
16,PALM BEACH,97,2020-10-18
17,OSCEOLA,74,2020-10-18
18,ORANGE,136,2020-10-18
19,OKEECHOBEE,7,2020-10-18
20,OKALOOSA,17,2020-10-18
21,NASSAU,1,2020-10-18
22,MONROE,7,2020-10-18
23,MIAMI-DADE,256,2020-10-18
24,MARTIN,7,2020-10-18
25,MARION,30,2020-10-18
26,MANATEE,27,2020-10-18
27,MADISON,0,2020-10-18
28,LEON,33,2020-10-18
29,LEE,40,2020-10-18
30,LAKE,34,2020-10-18
31,JACKSON,2,2020-10-18
32,INDIAN RIVER,7,2020-10-18
33,HOLMES,0,2020-10-18
34,HILLSBOROUGH,133,2020-10-18
35,HIGHLANDS,19,2020-10-18
36,HERNANDO,23,2020-10-18
37,HENDRY,3,2020-10-18
38,HARDEE,0,2020-10-18
39,GULF,0,2020-10-18
40,GADSDEN,7,2020-10-18
41,FRANKLIN,0,2020-10-18
42,FLAGLER,5,2020-10-18
43,ESCAMBIA,33,2020-10-18
44,DUVAL,116,2020-10-18
45,DESOTO,3,2020-10-18
46,COLUMBIA,26,2020-10-18
47,COLLIER,24,2020-10-18
48,CLAY,29,2020-10-18
49,CITRUS,10,2020-10-18
50,CHARLOTTE,29,2020-10-18
51,CALHOUN,0,2020-10-18
52,BROWARD,176,2020-10-18
53,BREVARD,71,2020-10-18
54,BRADFORD,0,2020-10-18
55,BAY,18,2020-10-18
56,BAKER,2,2020-10-18
57,ALACHUA,57,2020-10-18
