,County,COVID Hospitalizations,Date
0,WASHINGTON,6,2020-09-05
1,WALTON,4,2020-09-05
2,VOLUSIA,46,2020-09-05
3,UNION,10,2020-09-05
4,TAYLOR,0,2020-09-05
5,SUWANNEE,0,2020-09-05
6,SUMTER,14,2020-09-05
7,ST. LUCIE,48,2020-09-05
8,ST. JOHNS,8,2020-09-05
9,SEMINOLE,47,2020-09-05
10,SARASOTA,41,2020-09-05
11,SANTA ROSA,10,2020-09-05
12,PUTNAM,2,2020-09-05
13,POLK,107,2020-09-05
14,PINELLAS,132,2020-09-05
15,PASCO,39,2020-09-05
16,PALM BEACH,167,2020-09-05
17,OSCEOLA,60,2020-09-05
18,ORANGE,143,2020-09-05
19,OKEECHOBEE,11,2020-09-05
20,OKALOOSA,25,2020-09-05
21,NASSAU,4,2020-09-05
22,MONROE,2,2020-09-05
23,MIAMI-DADE,580,2020-09-05
24,MARTIN,14,2020-09-05
25,MARION,65,2020-09-05
26,MANATEE,21,2020-09-05
27,MADISON,0,2020-09-05
28,LEON,69,2020-09-05
29,LEE,97,2020-09-05
30,LAKE,82,2020-09-05
31,JACKSON,10,2020-09-05
32,INDIAN RIVER,9,2020-09-05
33,HOLMES,0,2020-09-05
34,HILLSBOROUGH,166,2020-09-05
35,HIGHLANDS,18,2020-09-05
36,HERNANDO,28,2020-09-05
37,HENDRY,0,2020-09-05
38,HARDEE,0,2020-09-05
39,GULF,1,2020-09-05
40,GADSDEN,124,2020-09-05
41,FRANKLIN,1,2020-09-05
42,FLAGLER,9,2020-09-05
43,ESCAMBIA,85,2020-09-05
44,DUVAL,198,2020-09-05
45,DESOTO,3,2020-09-05
46,COLUMBIA,10,2020-09-05
47,COLLIER,39,2020-09-05
48,CLAY,33,2020-09-05
49,CITRUS,24,2020-09-05
50,CHARLOTTE,29,2020-09-05
51,CALHOUN,0,2020-09-05
52,BROWARD,371,2020-09-05
53,BREVARD,77,2020-09-05
54,BRADFORD,0,2020-09-05
55,BAY,26,2020-09-05
56,BAKER,30,2020-09-05
57,ALACHUA,88,2020-09-05
