,County,COVID Hospitalizations,Date
0,WASHINGTON,2,2020-09-17
1,WALTON,4,2020-09-17
2,VOLUSIA,56,2020-09-17
3,UNION,9,2020-09-17
4,TAYLOR,0,2020-09-17
5,SUWANNEE,0,2020-09-17
6,SUMTER,11,2020-09-17
7,ST. LUCIE,52,2020-09-17
8,ST. JOHNS,15,2020-09-17
9,SEMINOLE,36,2020-09-17
10,SARASOTA,31,2020-09-17
11,SANTA ROSA,3,2020-09-17
12,PUTNAM,6,2020-09-17
13,POLK,112,2020-09-17
14,PINELLAS,89,2020-09-17
15,PASCO,25,2020-09-17
16,PALM BEACH,151,2020-09-17
17,OSCEOLA,46,2020-09-17
18,ORANGE,112,2020-09-17
19,OKEECHOBEE,14,2020-09-17
20,OKALOOSA,18,2020-09-17
21,NASSAU,2,2020-09-17
22,MONROE,2,2020-09-17
23,MIAMI-DADE,374,2020-09-17
24,MARTIN,14,2020-09-17
25,MARION,34,2020-09-17
26,MANATEE,14,2020-09-17
27,MADISON,0,2020-09-17
28,LEON,63,2020-09-17
29,LEE,34,2020-09-17
30,LAKE,37,2020-09-17
31,JACKSON,12,2020-09-17
32,INDIAN RIVER,8,2020-09-17
33,HOLMES,0,2020-09-17
34,HILLSBOROUGH,136,2020-09-17
35,HIGHLANDS,31,2020-09-17
36,HERNANDO,14,2020-09-17
37,HENDRY,2,2020-09-17
38,HARDEE,0,2020-09-17
39,GULF,0,2020-09-17
40,GADSDEN,48,2020-09-17
41,FRANKLIN,0,2020-09-17
42,FLAGLER,17,2020-09-17
43,ESCAMBIA,59,2020-09-17
44,DUVAL,150,2020-09-17
45,DESOTO,1,2020-09-17
46,COLUMBIA,10,2020-09-17
47,COLLIER,31,2020-09-17
48,CLAY,36,2020-09-17
49,CITRUS,23,2020-09-17
50,CHARLOTTE,29,2020-09-17
51,CALHOUN,0,2020-09-17
52,BROWARD,247,2020-09-17
53,BREVARD,42,2020-09-17
54,BRADFORD,0,2020-09-17
55,BAY,29,2020-09-17
56,BAKER,15,2020-09-17
57,ALACHUA,77,2020-09-17
