,County,COVID Hospitalizations,Date
0,WASHINGTON,6,2020-11-15
1,WALTON,10,2020-11-15
2,VOLUSIA,59,2020-11-15
3,UNION,2,2020-11-15
4,TAYLOR,0,2020-11-15
5,SUWANNEE,0,2020-11-15
6,SUMTER,12,2020-11-15
7,ST. LUCIE,40,2020-11-15
8,ST. JOHNS,9,2020-11-15
9,SEMINOLE,46,2020-11-15
10,SARASOTA,93,2020-11-15
11,SANTA ROSA,13,2020-11-15
12,PUTNAM,10,2020-11-15
13,POLK,99,2020-11-15
14,PINELLAS,159,2020-11-15
15,PASCO,79,2020-11-15
16,PALM BEACH,231,2020-11-15
17,OSCEOLA,82,2020-11-15
18,ORANGE,160,2020-11-15
19,OKEECHOBEE,5,2020-11-15
20,OKALOOSA,46,2020-11-15
21,NASSAU,4,2020-11-15
22,MONROE,9,2020-11-15
23,MIAMI-DADE,453,2020-11-15
24,MARTIN,12,2020-11-15
25,MARION,50,2020-11-15
26,MANATEE,32,2020-11-15
27,MADISON,0,2020-11-15
28,LEON,36,2020-11-15
29,LEE,77,2020-11-15
30,LAKE,43,2020-11-15
31,JACKSON,22,2020-11-15
32,INDIAN RIVER,16,2020-11-15
33,HOLMES,1,2020-11-15
34,HILLSBOROUGH,225,2020-11-15
35,HIGHLANDS,66,2020-11-15
36,HERNANDO,57,2020-11-15
37,HENDRY,0,2020-11-15
38,HARDEE,0,2020-11-15
39,GULF,0,2020-11-15
40,GADSDEN,0,2020-11-15
41,FRANKLIN,0,2020-11-15
42,FLAGLER,10,2020-11-15
43,ESCAMBIA,75,2020-11-15
44,DUVAL,180,2020-11-15
45,DESOTO,8,2020-11-15
46,COLUMBIA,11,2020-11-15
47,COLLIER,68,2020-11-15
48,CLAY,30,2020-11-15
49,CITRUS,42,2020-11-15
50,CHARLOTTE,49,2020-11-15
51,CALHOUN,0,2020-11-15
52,BROWARD,292,2020-11-15
53,BREVARD,76,2020-11-15
54,BRADFORD,0,2020-11-15
55,BAY,27,2020-11-15
56,BAKER,1,2020-11-15
57,ALACHUA,77,2020-11-15
